"Beverage ID";"Country";"Ingredient";"Labels";"Stage";"Impact Category";"Indicator";"Unit";"Value";"Monetary Value";"Beverage-type";"product-id";"Product";"Years";"Production Method";"Stage functional unit";"Data quality (country specific)";"Proxy";"Salepoint";"Deca";"Milk Type";"Price Excluding Tax";"Value Added Tax";"Smart Value Added Tax";"Smart Pricing";"Smart Pricing rounded";"Value Unit";"References"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Terrestrial acidification";"kg SO2 eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Terrestrial ecotoxicity";"kg 1,4-DCB";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Urban land occupation";"m2a";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Water consumption";"m3";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Agricultural land occupation";"m2a";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Global warming";"kg CO2 eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Fossil resource scarcity";"kg oil eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Freshwater ecotoxicity";"kg 1,4-DCB";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Freshwater eutrophication";"kg P eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Human toxicity";"kg 1,4-DCB";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Ionising radiation";"kg U235-Eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Marine ecotoxicity";"kg 1,4-DCB";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Marine eutrophication";"kg N eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Metal depletion";"kg Fe eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Natural land transformation";"m2";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Stratospheric ozone depletion";"kg CFC11 eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Fine particulate matter formation";"kg PM10 eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Photochemical oxidant formation";"kg NMVOC";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Terrestrial acidification";"kg SO2 eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Terrestrial ecotoxicity";"kg 1,4-DCB";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Urban land occupation";"m2a";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Water consumption";"m3";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Agricultural land occupation";"m2a";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Global warming";"kg CO2 eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Fossil resource scarcity";"kg oil eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Freshwater ecotoxicity";"kg 1,4-DCB";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Freshwater eutrophication";"kg P eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Human toxicity";"kg 1,4-DCB";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Ionising radiation";"kg U235-Eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Marine ecotoxicity";"kg 1,4-DCB";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Marine eutrophication";"kg N eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Metal depletion";"kg Fe eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Natural land transformation";"m2";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Stratospheric ozone depletion";"kg CFC11 eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Fine particulate matter formation";"kg PM10 eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Photochemical oxidant formation";"kg NMVOC";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Terrestrial acidification";"kg SO2 eq";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Terrestrial ecotoxicity";"kg 1,4-DCB";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Urban land occupation";"m2a";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Manufacture-to-Retail";"Environment";"Water consumption";"m3";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road; transport, freight, light commercial vehicle (35); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar default";"Switzerland";"Sugarbeet";"none";"Transport, Retail-to-Waste";"Environment";"Agricultural land occupation";"m2a";0;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Switzerland";"Rolex Centre";"False";"none";0;0;0.026;0;0;"USD2023/kg";"Road waste-collection; municipal waste collection service by 21 metric ton lorry (0); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
